1.00 | 1001  $017218 $aValleriole, François, $d1504-1580. | 1001  $023930 $aValleriola, François
1.00 | 7001  $034987 $aArco Molinero, Ángel del | 1001  $09240 $aArco y Molinero, Ángel del $d1862-1925
1.00 | 7001  $034987 $aArco Molinero, Ángel del | 7001  $09240 $aArco y Molinero, Ángel del $d1862-1925 $ecoaut.
0.33 | 1001  $aFelip $bV $cRei d'Espanya, $d1683-1746 | 7000  $07134 $aFelip $bIV $cRei d'Espanya
* 10.10 | 1101  $020635 $aValència (Arxidiòcesi). $bSínode $d(1584) | 7101  $020640 $aValència (Arxidiòcesi). $bSínode $d(1548), $ealtres
1.00 | 7001  $032873 $aArmendáriz, Sebastian de, $eed | 7001  $033602 $aArmendarij, Sebastián de $e, imp
1.00 | 7001  $031901 $aMarnef, Denyse de, $dfl.1550-1552 $eimp. | 7001  $023834 $aMarnef, Denise de
0.50 | 7001  $023607 $aChesnau, Nicolas | 7001  $016973 $aChesneau, Nicolas, $eed.imp.lib
1.00 | 7001  $04350 $aJofre, Joan $eimp. | 7001  $019328 $aJofré, Juan, $eed.lit.
1.00 | 7001  $026953 $aCiberós, Esteban | 7001  $07346 $aLiberós, Esteban $d1613-1645 $eimp.
1.00 | 7001  $026953 $aCiberós, Esteban | 7001  $032236 $aLiberòs, Esteban $eimp.
1.00 | 1001  $026307 $aPulgar, Hernando del $dca. 1430-ca. 1493 | 1001  $0886 $aPulgar, Fernando del $dca. 1430-ca. 1493
1.00 | 1001  $026307 $aPulgar, Hernando del $dca. 1430-ca. 1493 | 1001  $aPulgar, Fernando del $dca. 1430-ca. 1493
1.00 | 1001  $026307 $aPulgar, Hernando del $dca. 1430-ca. 1493 | 1001  $020350 $aPulgar, Fernando del $d(ca. 1430-ca. 1493)
1.00 | 1001  $026307 $aPulgar, Hernando del $dca. 1430-ca. 1493 | 7001  $020350 $aPulgar, Fernando del $d(ca. 1430-ca. 1493)
1.00 | 1001  $020257 $aLivi, Tit | 1001  $011369 $aLivio, Tito
1.00 | 1001  $020257 $aLivi, Tit | 7001  $011369 $aLivio, Tito
1.00 | 7001  $031008 $aGalván, Jaume, $eed.imp.lib | 7001  $027266 $aGalván, Jaime
1.00 | 1001  $033925 $aBell, Benjamin, $d1749-1806. | 1001  $01399 $aBall, Benjamin
1.00 | 7001  $034813 $aZamorá, José María | 7001  $027726 $aZamora, María Josefa
1.00 | 7001  $017291 $aFaber, Johann, | 1001  $024398 $aFaber, Johannes
1.00 | 7001  $024736 $aBorja e Infante, Juan | 7001  $024743 $aBorja Infante, Juan de
1.00 | 7001  $017950 $aElzevier, Isaac, | 7001  $031786 $aElsevier, Isaac, $d1596-1651 $eimp.
0.50 | 7001  $024533 $aDu Bois, Jacques | 7001  $016051 $aDubois, Jacques, $d1478-1555. $etrad.
0.50 | 7001  $024533 $aDu Bois, Jacques | 1001  $016051 $aDubois, Jacques, $d1478-1555.
0.50 | 7001  $024533 $aDu Bois, Jacques | 7001  $016051 $aDubois, Jacques, $d1478-1555.
1.00 | 7001  $06525 $aHectoris, Benedictus $eed. | 7001  $022472 $aHector, Benedictus, $eimp.
1.00 | 1001  $024949 $aSolano y Luque, Francisco | 7001  $016614 $aSolano de Luque, Francisco
0.50 | 7001  $024354 $aVendramini, Pietro | 7001  $024181 $aVendramin, Pietro
0.50 | 7001  $024354 $aVendramini, Pietro | 1001  $024181 $aVendramin, Pietro
1.00 | 1001  $010738 $aRubio, Alberto | 1001  $035908 $aRío, Alberto del
0.50 | 7001  $030057 $aCarvalho, Tomé | 7001  $029492 $aCarvalho, Thomé
1.00 | 7001  $025539 $aPérez, Miguel, $ds. XVII | 7001  $05656 $aPérez, Miquel
1.00 | 1001  $017070 $aRousset, François. | 1001  $019768 $aBousset, François $d(1520-1572)
1.00 | 7001  $017070 $aRousset, François. | 1001  $019768 $aBousset, François $d(1520-1572)
1.00 | 7001  $019393 $aCormellas, Sebastián de $d15?-1654 $eimp. | 7001  $05329 $aCornellas, Sebastián de $eimp.
* 10.10 | 7001  $019393 $aCormellas, Sebastián de $d15?-1654 $eimp. | 1001  $aCormellas, Sebastián de $dm. 1654
1.00 | 7001  $016699 $aPorta, Giovanni Battista, $dfl.1578-1598, | 7001  $024412 $aPorta, Giovanni Baptista
1.00 | 7001  $024011 $aStiblinus, Casparus | 7001  $027379 $aStiblinus, Gasparus
1.00 | 7001  $021652 $aCalderino, Domizio $d(1447-1478), $eed.lit. | 7001  $023755 $aCalderini,  Domizio
1.00 | 7001  $015930 $aChaudière, Regnault, $eed.imp.lib | 7001  $032412 $aChandiere, Regnault $eimp.
1.00 | 7001  $033024 $aAtiztia, Juan de, $eimp. | 7001  $032751 $aAríztia, Juan de $eimp.
1.00 | 7001  $033024 $aAtiztia, Juan de, $eimp. | 7001  $018299 $aAriztia, Juan de, $e, imp
0.50 | 7001  $032040 $aManescal, Luis $eimp. | 7001  $06354 $aManescal, Lluís $eed.imp.lib
1.00 | 7001  $032040 $aManescal, Luis $eimp. | 7001  $036376 $aMenescal, Luis $d1610-1626? $eimp.
1.00 | 7001  $032040 $aManescal, Luis $eimp. | 1001  $aMenescal, Luis $d1610-1626?
0.50 | 7001  $032040 $aManescal, Luis $eimp. | 7001  $06354 $aManescal, Lluís $eimp.
1.00 | 7001  $030443 $aDíaz de Montalvo, Alfonso, | 7001  $030400 $aDíez de Montalvo, Alfonso $ecomp.
0.50 | 7001  $030443 $aDíaz de Montalvo, Alfonso, | 1001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499
0.50 | 7001  $030443 $aDíaz de Montalvo, Alfonso, | 7001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499
0.50 | 7001  $030443 $aDíaz de Montalvo, Alfonso, | 7001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499 $ecomp.
0.50 | 1001  $020612 $aCerdà de Tallada, Tomàs $d(1533-1614) | 1001  $aCerdán de Tallada, Tomás $d1533-1614
1.00 | 1001  $065 $aGüiraldes, Ricardo $d1886-1927 | 1001  $065 $aGüiraldes, Ricardo $d1886-1927
1.00 | 7001  $04042 $aBastinos, Julián $d1852-1918 $eil. | 7001  $08016 $aBastinos, Juan $eed.
1.00 | 1001  $033354 $aCeballos, Jose | 1001  $021206 $aCevallos, José
0.67 | 7001  $033387 $aLopes de Haro, Tomás $cHerederos de | 7001  $033317 $aLopez de Haro, Tomás, $cHerederos de, $eimp.
0.67 | 7001  $033387 $aLopes de Haro, Tomás $cHerederos de | 7001  $033317 $aLopez de Haro, Tomás, $cHerederos de,
0.67 | 7001  $033387 $aLopes de Haro, Tomás $cHerederos de | 7001  $032664 $aLópez de Haro, Tomás, $cHerederos de $eimp.
0.67 | 7001  $033387 $aLopes de Haro, Tomás $cHerederos de | 7001  $033396 $aLopez de Haro, Tomàs, $cHerederos de
1.00 | 7000  $023466 $aJuan $bXXI, $cPapa, $d1215-1277 | 1000  $031046 $aJoan $bXXI, $cPapa $d(m. 1277)
1.00 | 7001  $025002 $aBolíbar, Baltasar de $e, imp | 7001  $016536 $aBolívar, Baltasar de, $eimp.
1.00 | 7001  $031911 $aDíaz de Montalvo, Alfonso, $d1405-1499 $ecomp. | 7001  $030400 $aDíez de Montalvo, Alfonso $ecomp.
0.50 | 7001  $031911 $aDíaz de Montalvo, Alfonso, $d1405-1499 $ecomp. | 1001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499
0.50 | 7001  $031911 $aDíaz de Montalvo, Alfonso, $d1405-1499 $ecomp. | 7001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499
0.50 | 7001  $031911 $aDíaz de Montalvo, Alfonso, $d1405-1499 $ecomp. | 7001  $05961 $aDíaz de Montalvo, Alonso $d1405-1499 $ecomp.
1.00 | 1101  $05277 $aFrancia | 1001  $05279 $aFrança
0.50 | 1001  $032482 $aScaliger, Giulio Cesare, $d1484-1588 | 1001  $015922 $aScaligero, Giulio Cesare.
0.50 | 1001  $032482 $aScaliger, Giulio Cesare, $d1484-1588 | 7001  $015922 $aScaligero, Giulio Cesare.
1.00 | 7001  $03170 $aSosa, Francisco $eprol. | 1001  $028496 $aLosa, Francisco, $d1536-1624
1.00 | 7001  $03170 $aSosa, Francisco $eprol. | 1001  $018297 $aLosa, Francisco
1.00 | 7001  $016386 $aBalvás, Alonso, $eimp.(Madrid) | 7001  $029969 $aBalbás, Alonso
1.00 | 7001  $07331 $aVelázquez, Diego $d1599-1660 | 7001  $017692 $aVázquez, Diego,
1.00 | 1001  $07331 $aVelázquez, Diego $d1599-1660 | 7001  $017692 $aVázquez, Diego,
1.00 | 7001  $017593 $aOrga, José de $d1738-1809 $eed. | 7001  $035575 $aTorá, José $etrad.
1.00 | 7001  $017593 $aOrga, José de $d1738-1809 $eed. | 1001  $018207 $aOrtega, José de
1.00 | 1001  $011793 $aAlvar,  Antonio | 7001  $aÁlvares, António
* 10.10 | 7001  $020551 $aEstienne, Henri $d(1460?-1520), $eed.imp.lib | 7001  $020066 $aEstienne, Henri $d(1531-1598), $eed.imp.lib
1.00 | 7001  $02172 $aGarduño, E.P. $etrad. | 7001  $02172 $aGarduño, E.P. $etrad.
0.50 | 7000  $029871 $aInocencio $bX, $cPapa | 1000  $aInocencio $bXI $cPapa $d1611-1689
1.00 | 7000  $029871 $aInocencio $bX, $cPapa | 1000  $029218 $aInocencio $bXII, $cPapa
1.00 | 1001  $01739 $aLutero, Martin $d1483-1543 | 7001  $023587 $aLuther, Martin, $d1483-1546
1.00 | 7001  $01739 $aLutero, Martin $d1483-1543 | 7001  $023587 $aLuther, Martin, $d1483-1546
1.00 | 7001  $035522 $aMena, Francisco de. | 7001  $019404 $aPeña, Francisco $d(1540-1612), $eed. lit.
1.00 | 1001  $031675 $aFreire de Castrillón, Manuel | 1001  $aFreyre de Castrillón, Manuel $d1751-ca.1820
1.00 | 1001  $031675 $aFreire de Castrillón, Manuel | 1001  $014292 $aFreyre de Castrillón, Manuel $d1751-ca. 1820
1.00 | 1001  $031675 $aFreire de Castrillón, Manuel | 1001  $014292 $aFreyre de Castrillón, Manuel $d1751-ca. 1820
0.50 | 7001  $016430 $aPérez de Valdivielso, Juan, $eimp. $c(Épila) | 7001  $020130 $aPérez de Valdivieso, Juan, $eed.imp.lib
1.00 | 7001  $024424 $aBenedictis, Nicolas de | 7001  $030243 $aBenedict, Nicolas
0.50 | 7001  $017546 $aRibeiro, Antonio, | 1001  $aRibero, Antonio
* 10.10 | 1001  $06773 $aRodríguez, Juan $d1961- | 1001  $aRodríguez, Juan $d(S.XVII)
1.00 | 7001  $031771 $aDiaz, Fernando $eimp. | 7001  $09393 $aDíaz, Hernando $eimp.
1.00 | 7001  $031771 $aDiaz, Fernando $eimp. | 7001  $09393 $aDíaz, Hernando $eed.imp.lib
0.50 | 7001  $020808 $aBonetis, Andrea de, $eed.imp.lib | 7001  $024218 $aBonetis, Andreas de $eimp.
0.50 | 7001  $020808 $aBonetis, Andrea de, $eed.imp.lib | 7001  $024218 $aBonetis, Andreas de
0.50 | 1001  $08978 $aMarco Amorós, Mateo | 1001  $08619 $aMarcos Amorós, Mateo
0.50 | 7001  $019719 $aCum-Deo, Laurentius, $eed.lit. | 7001  $023860 $aCum Deo, Laurentius
1.00 | 7001  $035575 $aTorá, José $etrad. | 7001  $014603 $aOrga, José $eimp.
1.00 | 1001  $aBrocar, Arnaldo Guillén de $dm. 1523 | 7001  $031777 $aBrocar, Arnao Guillen de, $d-1523 $eimp.
1.00 | 1001  $aBrocar, Arnaldo Guillén de $dm. 1523 | 7001  $019620 $aBrocar, Arnao Guillén de,
1.00 | 1001  $aBrocar, Arnaldo Guillén de $dm. 1523 | 7001  $031847 $aBrocar, Arnao Guillén de, $d-1523
1.00 | 1001  $aBrocar, Arnaldo Guillén de $dm. 1523 | 7001  $031916 $aBrocar, Arnao Guillén de, $dm. 1523 $eimp.
1.00 | 1001  $aBrocar, Arnaldo Guillén de $dm. 1523 | 7001  $019620 $aBrocar, Arnao Guillén de, $eed.imp.lib
0.50 | 7001  $016513 $aLange, Johannes, $d1485-1565. | 7001  $027412 $aLange, Joannes
0.50 | 1001  $016513 $aLange, Johannes, $d1485-1565. | 7001  $027412 $aLange, Joannes
0.50 | 7001  $029426 $aCosta, Joô da | 7001  $024866 $aCosta, Joaõ da
1.00 | 7001  $0116 $aJuan, Jorge $d1713-1773 $ecoaut. | 7001  $019328 $aJofré, Juan, $eed.lit.
0.50 | 1001  $029963 $aBascape, Carlos | 7001  $021349 $aBascape, Carlo $d(1550-1615), $ealtres
1.00 | 7001  $017323 $aFaber, Johann, $d1570-1640. | 1001  $024398 $aFaber, Johannes
0.50 | 1001  $015910 $aSambucus, Johannes. | 7001  $023109 $aSambucus, Joannes
0.67 | 7001  $025514 $aLeefdael, Francisco, $cViuda de | 7001  $021107 $aLeefdael, Francisco, $cVídua de, $eed.imp.lib
1.00 | 1001  $aRozas, Juan Manuel | 1001  $05151 $aRosas, Juan Manuel de $d1793-1877
1.00 | 7001  $017593 $aOrga, José de $d1738-1809 $eed.imp.lib. | 7001  $035575 $aTorá, José $etrad.
1.00 | 7001  $017593 $aOrga, José de $d1738-1809 $eed.imp.lib. | 1001  $018207 $aOrtega, José de
0.50 | 7001  $021710 $aRibero, Antonio $eed. | 7001  $017546 $aRibeiro, Antonio,
0.50 | 7001  $021710 $aRibero, Antonio $eed. | 7001  $034037 $aRibeiro, Antonio, $d1928-
0.50 | 7001  $021710 $aRibero, Antonio $eed. | 7001  $024869 $aRibeiro, António
1.00 | 7001  $024672 $aPlannck, Stephanus | 7001  $020822 $aPlannck, Stephan, $eed.imp.lib
0.33 | 7000  $024963 $aCarlos $bIII, $cRey de España, $d1759-1788 | 7000  $05112 $aCarlos $bII $cRey de España $ecoaut.
0.67 | 7000  $024963 $aCarlos $bIII, $cRey de España, $d1759-1788 | 7000  $03952 $aCarlos $bI $cRey de España
0.67 | 7000  $024963 $aCarlos $bIII, $cRey de España, $d1759-1788 | 1000  $03952 $aCarlos $bI $cRey de España
1.00 | 1001  $033191 $aReinoso, Fernando | 1001  $033357 $aReynoso, Fernando
0.50 | 7001  $029600 $aCosta, Joao da | 7001  $029426 $aCosta, Joô da $eimp.
0.50 | 7001  $029600 $aCosta, Joao da | 7001  $029426 $aCosta, Joô da
1.00 | 7001  $027404 $aGuarin, Thomas | 7001  $027411 $aGuarinus, Thomas
1.00 | 7001  $027404 $aGuarin, Thomas | 7001  $05354 $aGuérin, Thomas $eimp.
1.00 | 7001  $020813 $aFerber, Francesc, $eed.imp.lib | 1001  $05448 $aFerrer, Francesc $dS. XIV
* 10.10 | 7001  $025658 $aGonzález de Mendoza, Pedro $d1569-1639 | 7001  $013319 $aGonzález de Mendoza, Pedro $d1428-1495
0.50 | 7001  $033253 $aRegné, Juan, $eimp. | 7001  $025520 $aRené, Juan
0.50 | 7001  $033253 $aRegné, Juan, $eimp. | 7001  $025520 $aRené, Juan $eed.
0.50 | 7001  $033253 $aRegné, Juan, $eimp. | 7001  $019384 $aRene, Juan, $eed.imp.lib
0.50 | 7001  $033253 $aRegné, Juan, $eimp. | 7001  $019384 $aRene, Juan, $eimp.
0.50 | 7001  $033253 $aRegné, Juan, $eimp. | 7001  $019384 $aRene, Juan, $e, imp
0.50 | 1001  $026400 $aCerdán de Tallada, Tomás, $d1533-1614 | 1001  $020612 $aCerdà de Tallada, Tomàs $d(1533-1614)
1.00 | 1001  $018278 $aLivio, Tito, $dca. 60-17 a. C. | 1001  $020257 $aLivi, Tit
0.50 | 7001  $030631 $aVera Tassis y Villarroel, Juan de | 7001  $018311 $aVera Tasis y Villarroel, Juan de. $eed.
0.50 | 7001  $030631 $aVera Tassis y Villarroel, Juan de | 1001  $018311 $aVera Tasis y Villarroel, Juan de.
0.50 | 7001  $030631 $aVera Tassis y Villarroel, Juan de | 7001  $018311 $aVera Tasis y Villarroel, Juan de.
0.50 | 7001  $030631 $aVera Tassis y Villarroel, Juan de | 7001  $018311 $aVera Tasis y Villarroel, Juan de. $eed.imp.lib
0.50 | 7001  $030631 $aVera Tassis y Villarroel, Juan de | 7001  $018311 $aVera Tasis y Villarroel, Juan de. $ellib.
0.50 | 7001  $030631 $aVera Tassis y Villarroel, Juan de | 7001  $018311 $aVera Tasis y Villarroel, Juan de. $eed. lit.
1.00 | 7001  $04863 $aRozas, Juan Manuel $eed.lit. | 1001  $05151 $aRosas, Juan Manuel de $d1793-1877
1.00 | 7001  $020105 $aAmiguet, Jeroni, $eaut. | 7001  $06430 $aAmiguet, Jerónimo $eeditor
1.00 | 7001  $020105 $aAmiguet, Jeroni, $eaut. | 7001  $06430 $aAmiguet, Jerónimo $eed.
1.00 | 1001  $018509 $aValdés, Francisco de, $d1483-1568 | 1001  $032228 $aValles, Francisco
1.00 | 7001  $018122 $aTrechsel, Gaspard, $eed.imp.lib | 7001  $023667 $aTreschel, Gaspard
1.00 | 7001  $023904 $aFine, Orance | 7001  $017404 $aFine, Oronce, $eed. lit.
1.00 | 7001  $023904 $aFine, Orance | 1001  $031711 $aFine, Oronce, $d1494-1555
1.00 | 7000  $022069 $aAvicenna $d(980-1037). $tCapítulo aureo | 1000  $030223 $aAvicena, $d980-1037
1.00 | 7000  $022069 $aAvicenna $d(980-1037). $tCapítulo aureo | 7000  $030223 $aAvicena, $d980-1037
1.00 | 7000  $022069 $aAvicenna $d(980-1037). $tCapítulo aureo | 7000  $015971 $aAvicena. $tLibellus de viribus cordis.
1.00 | 7000  $022069 $aAvicenna $d(980-1037). $tCapítulo aureo | 1000  $015971 $aAvicena.
1.00 | 7000  $022069 $aAvicenna $d(980-1037). $tCapítulo aureo | 7000  $015971 $aAvicena.
1.00 | 7000  $022069 $aAvicenna $d(980-1037). $tCapítulo aureo | 7000  $015971 $aAvicena. $tCantica de medicina.
0.50 | 7001  $030424 $aHuguetan, Jean Antoine, $d1619-1681?, $eimp. $c(Lyon) | 7001  $021831 $aHuguetan, Jean-Antoine $d(1619-1681), $eed.
1.00 | 7001  $015695 $aGuerra, Francisco, $d1916-    , | 7001  $022491 $aGuerau, Francisco $d(S.XVIII)
0.50 | 1001  $0274 $aMartí, José $d1853-1895 | 7001  $02772 $aMartín, José $eed. lit.
0.50 | 1001  $0274 $aMartí, José $d1853-1895 | 7001  $02772 $aMartín, José
0.50 | 7001  $019097 $aEscuder, Pedro $e, imp. | 7001  $026169 $aEscuer, Pedro de
0.50 | 7001  $019097 $aEscuder, Pedro $e, imp. | 7001  $aEscuer, Pedro
0.50 | 7001  $019097 $aEscuder, Pedro $e, imp. | 7001  $030602 $aEscuer, Pedro $eed.
0.50 | 7001  $019097 $aEscuder, Pedro $e, imp. | 7001  $07781 $aEscuer, Pedro $eed.
1.00 | 7001  $033634 $aChouciño Fernández, Ana G. $edir. | 7001  $033634 $aChouciño Fernández, Ana G. $eed.lit.
1.00 | 7001  $033634 $aChouciño Fernández, Ana G. $edir. | 1001  $033634 $aChouciño Fernández, Ana G.
1.00 | 1001  $012092 $aSalas, Jaime de | 7001  $017454 $aSalvá, Jaime, $d1793-1855.
1.00 | 1001  $012092 $aSalas, Jaime de | 1001  $017454 $aSalvá, Jaime, $d1793-1855.
1.00 | 7001  $022149 $aBru, Manuel $d(1736-1802), $eil. | 1001  $011661 $aRiu, Manuel
1.00 | 7001  $022149 $aBru, Manuel $d(1736-1802), $eil. | 1001  $016939 $aBrudo, Manuel.
1.00 | 7001  $07344 $aRodríguez Rodríguez, Begoña $ecoaut. | 7001  $07344 $aRodríguez Rodríguez, Begoña $eed. lit.
0.50 | 7001  $018344 $aUlloa, Alfonso de, $dca. 1580. | 7001  $09406 $aUlloa, Alonso de
0.50 | 7001  $018344 $aUlloa, Alfonso de, $dca. 1580. | 7001  $09406 $aUlloa, Alonso de $eed.
0.50 | 7001  $035562 $aTaylor, R. $eimp. | 1001  $014832 $aTaylor, R.C.
1.00 | 7001  $032761 $aDolivar, Juan, $d1641-1692 | 1001  $010559 $aOliva, Juan
0.67 | 1001  $033419 $aOrtega, Juan de $c(O.C.) | 1001  $020492 $aOrtega, Juan de $c(O.P.)
0.67 | 1001  $033419 $aOrtega, Juan de $c(O.C.) | 1001  $aOrtega, Juan de $c(O.P.)
0.67 | 7001  $033419 $aOrtega, Juan de $c(O.C.) | 1001  $020492 $aOrtega, Juan de $c(O.P.)
0.67 | 7001  $033419 $aOrtega, Juan de $c(O.C.) | 1001  $aOrtega, Juan de $c(O.P.)
0.50 | 1001  $aEscalante, Eduardo $d1834-1895 | 1001  $aEscalante, Eduard $d1834-1895
1.00 | 1001  $020582 $aNuñez Cabeza de Vaca, Alvar | 1001  $0136 $aNúñez Cabeza de Vaca, Álvar $d1490-1558
1.00 | 7001  $015881 $aVitali, Bernardino, $eimp. $c(Venecia) | 7001  $018770 $aViani, Bernardino, $eimp. $c(Venecia)
1.00 | 1000  $0354 $aHeródoto | 7000  $020952 $aHeròdot, $eaut.
1.00 | 1001  $011575 $aAbad, Francisco | 7001  $025683 $aAlba, Francisco de
1.00 | 1001  $011575 $aAbad, Francisco | 1001  $025683 $aAlba, Francisco de
1.00 | 7001  $019250 $aBlas de Quesada, Juan Francisco, $e, imp | 7001  $033081 $aBlas y Quesada, Juan Francisco $eimp
1.00 | 7001  $023668 $aTreschel, Melchior | 7001  $018121 $aTrechsel, Melchior, $eimp. $c(Lyon)
1.00 | 7001  $023668 $aTreschel, Melchior | 7001  $018121 $aTrechsel, Melchior, $eed.imp.lib
0.50 | 7001  $016036 $aPayen, Thibauld, $eed. | 7001  $023333 $aPayen, Thibaud $eimp.
0.50 | 7001  $016036 $aPayen, Thibauld, $eed. | 7001  $023333 $aPayen, Thibaud
1.00 | 7001  $030950 $aFiné, Oronce, $d1494-1555. | 7001  $023904 $aFine, Orance
0.50 | 1001  $aNunes, Pedro $d1502-1578 | 7001  $06460 $aNunes, Pero, $d1502-1577 $eCoaut.
1.00 | 1001  $aNunes, Pedro $d1502-1578 | 7001  $020337 $aNúñez, Pedro $d(1502-1578), $eaut.
* 10.10 | 1001  $017479 $aPineda, Juan de $d1558-1637 | 1001  $030998 $aPineda, Juan de $d(s. XVI)
0.50 | 1001  $023318 $aBarbosa, Agostinho, $d1590-1649 | 7001  $018066 $aBarbosa, Agostino, $d1590-1649
* 10.10 | 1001  $0520 $aTorre, Alfonso de la $dca. 1460 | 1001  $020499 $aTorre, Alfonso de la $d(m.1460)
1.00 | 1000  $031009 $aPlutarc $d(ca. 50-ca. 120), | 7000  $019086 $aPlutarco, $dca. 46-ca. 119.
1.00 | 1000  $031009 $aPlutarc $d(ca. 50-ca. 120), | 1000  $019086 $aPlutarco, $dca. 46-ca. 119.
1.00 | 1000  $031009 $aPlutarc $d(ca. 50-ca. 120), | 7000  $02111 $aPlutarco $d45-125 $tProblemata
1.00 | 1000  $031009 $aPlutarc $d(ca. 50-ca. 120), | 7000  $02111 $aPlutarco $d45-125 $tAmatoriae narrationes
1.00 | 1000  $031009 $aPlutarc $d(ca. 50-ca. 120), | 1000  $02111 $aPlutarco $d45-125
1.00 | 7001  $028740 $aJolis, Juan | 7001  $06365 $aJolis, Joan $eimp.
0.67 | 7000  $017730 $aFelipe $bIV, $cRey de España, $d1621-1665 | 7000  $017730 $aFelipe $bIV, $cRey de España, $d1621-1665
1.00 | 7001  $05200 $aMatevad, Sebastiá $eimp. | 7001  $021718 $aMatevat, Sebastià, $eimp.
1.00 | 7001  $05200 $aMatevad, Sebastiá $eimp. | 7001  $021718 $aMatevat, Sebastià, $eed.imp.lib.
1.00 | 7112  $06182 $aConcilio de Trento $d1545-1563 | 7112  $019334 $aConcili de Trento $d(1545-1563)
1.00 | 1112  $06182 $aConcilio de Trento $d1545-1563 | 7112  $019334 $aConcili de Trento $d(1545-1563)
1.00 | 1001  $033887 $aNavas, Juan de, $dfl. 1795. | 1001  $030430 $aNaval, Juan.
0.67 | 7001  $025892 $aLanaja y Lamarca, Pedro, $cHerederos $eimp. | 7003  $017689 $aLanaja Lamarca, Pedro $c(Herederos de), $eimp.
1.00 | 1000  $020433 $aJohannes de Sancto-Geminiano $d(m.ca.1314) | 1000  $032146 $aJoannes de Sancto-Geminiano, $c(O.P.), $dm. ca. 1314
1.00 | 7001  $018121 $aTrechsel, Melchior, | 7001  $023668 $aTreschel, Melchior
* 10.10 | 1001  $028488 $aGonzález de Mendoza, Pedro $d1577-1659 | 7001  $013319 $aGonzález de Mendoza, Pedro $d1428-1495
1.00 | 7001  $027501 $aMüenster, Sebastian, $d1489-1552 | 7001  $027474 $aMuenster, Sebastian
0.50 | 7001  $027501 $aMüenster, Sebastian, $d1489-1552 | 1001  $020606 $aMünster, Sebastian $d(1489-1552)
1.00 | 1001  $03800 $aObrega, Antonio de | 7001  $010995 $aOrtega, Antonio $edir.
1.00 | 1001  $03800 $aObrega, Antonio de | 1001  $010995 $aOrtega, Antonio
0.50 | 1001  $034516 $aCamos, Marco Antonio de | 1001  $aCampos, Marco Antonio
0.50 | 1001  $034516 $aCamos, Marco Antonio de | 1001  $036233 $aCampos, Marco Antonio
1.00 | 1001  $09902 $aSerrato, Francisco | 7001  $033271 $aSerrano, Francisco, $d1695-1748
1.00 | 1001  $09902 $aSerrato, Francisco | 1001  $033271 $aSerrano, Francisco, $d1695-1748
1.00 | 1001  $0631 $aCañizares, José de $d1676-1750 | 1001  $022161 $aCañizares, José de $d(1676-1750)
1.00 | 1001  $0631 $aCañizares, José de $d1676-1750 | 7001  $0631 $aCañizares, José de $d1676-1750 $ecoaut.
1.00 | 1001  $0631 $aCañizares, José de $d1676-1750 | 1001  $0631 $aCañizares, José de $d1676-1750
1.00 | 1001  $0631 $aCañizares, José de $d1676-1750 | 7001  $022161 $aCañizares, José de $d(1676-1750) $ecoaut.
0.50 | 7001  $030041 $aGalraõ, Antonio Pedrozo | 7001  $029412 $aGalrô, Antonio Pedrozo $eimp.
0.33 | 7000  $04012 $aFernando $bII $cRey de Aragón | 1000  $04233 $aFernando $bI $cRey de Aragón
1.00 | 7001  $017536 $aMarín, Antonio, $eimp. | 7001  $030234 $aMariz, António de
1.00 | 7001  $017536 $aMarín, Antonio, $eimp. | 7001  $030384 $aMaris,  Antonio de $eimp.
1.00 | 7001  $017536 $aMarín, Antonio, $eimp. | 7001  $018327 $aMariz, Antonio de,
* 10.10 | 7001  $015914 $aMoretus, Jan, $d1543-1610, $eimp. $c(Amberes) | 7001  $017241 $aMoretus, Jan, $d1576-1618, $eimp. $c(Amberes)
1.00 | 1001  $018194 $aTorrella, Juan | 1001  $04101 $aTorrella, Joan
0.33 | 7001  $017536 $aMarín, Antonio, $eimp. $c(Madrid) | 7003  $018573 $aMartín, Antonio $c(Viuda de), $eimp. $c(Madrid)
1.00 | 1001  $09387 $aChamberfin, Vernon A. | 1001  $aChamberlin, Vernon A.
1.00 | 7001  $033871 $aAlvarez,Manuel, $eex libris | 1001  $03971 $aAlvar, Manuel $d1923-2001
1.00 | 7001  $033871 $aAlvarez,Manuel, $eex libris | 7001  $03971 $aAlvar, Manuel $d1923-2001 $epr.
1.00 | 7001  $033871 $aAlvarez,Manuel, $eex libris | 1001  $020031 $aAlvares, Manuel $d(1526-1583)
1.00 | 7001  $031948 $aRufino de Aquilea $tDe metris comicis, vel Commentaria in metra Terentiana. | 1001  $023617 $aRufino de Aquileya, $dca. 340-410
1.00 | 7001  $031948 $aRufino de Aquilea $tDe metris comicis, vel Commentaria in metra Terentiana. | 7001  $023617 $aRufino de Aquileya, $dca. 340-410
0.50 | 1001  $019209 $aTomás de Villanueva, $cSanto, $d1486-1555. | 7000  $020639 $aTomás de Villanueva, $cSant $d(1486-1555), $ealtres
